Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
1808	3.3496e-11	-7.00387	209	1	GMP	up	DPYSL2
182	1.72042e-07	-5.40968	209	1	GMP	up	JAG1
1824	6.17848e-09	-6.06252	209	1	GMP	up	DSC2
1827	6.53806e-09	-6.05182	209	1	GMP	up	RCAN1
1839	7.87674e-20	-10.1146	209	1	GMP	up	HBEGF
1843	3.72839e-07	-5.25008	209	1	GMP	up	DUSP1
1845	6.15844e-09	-6.06313	209	1	GMP	up	DUSP3
1848	6.15799e-19	-9.81306	209	1	GMP	up	DUSP6
1902	9.62907e-18	-9.40476	209	1	GMP	up	LPAR1
1912	4.91734e-07	-5.19213	209	1	GMP	up	PHC2
192286	5.69498e-07	-5.1612	209	1	GMP	up	HIGD2A
192670	4.18193e-10	-6.55884	209	1	GMP	up	AGO4
1955	2.58908e-09	-6.22557	209	1	GMP	up	MEGF9
1959	1.20393e-06	-5.00141	209	1	GMP	up	EGR2
199	4.91521e-12	-7.33136	209	1	GMP	up	AIF1
2000	1.43021e-07	-5.44732	209	1	GMP	up	ELF4
200315	2.11329e-17	-9.28681	209	1	GMP	up	APOBEC3A
2015	8.73761e-13	-7.61928	209	1	GMP	up	ADGRE1
2059	1.68532e-10	-6.72109	209	1	GMP	up	EPS8
2123	6.9952e-08	-5.59136	209	1	GMP	up	EVI2A
2124	5.3679e-08	-5.64405	209	1	GMP	up	EVI2B
2131	9.18183e-07	-5.05966	209	1	GMP	up	EXT1
2162	2.98691e-10	-6.6192	209	1	GMP	up	F13A1
217	2.52595e-19	-9.94409	209	1	GMP	up	ALDH2
2180	2.47096e-10	-6.65307	209	1	GMP	up	ACSL1
219654	3.47117e-08	-5.73007	209	1	GMP	up	ZCCHC24
2201	7.53233e-17	-9.09483	209	1	GMP	up	FBN2
2203	2.59113e-10	-6.6446	209	1	GMP	up	FBP1
2204	4.75207e-16	-8.81359	209	1	GMP	up	FCAR
2205	1.34887e-06	-4.97683	209	1	GMP	up	FCER1A
2207	1.19655e-12	-7.56732	209	1	GMP	up	FCER1G
2209	2.3229e-22	-10.9542	209	1	GMP	up	FCGR1A
221	3.77943e-10	-6.57703	209	1	GMP	up	ALDH3B1
2210	2.91351e-21	-10.5921	209	1	GMP	up	FCGR1B
2212	7.52627e-12	-7.25938	209	1	GMP	up	FCGR2A
2214	1.10887e-06	-5.01914	209	1	GMP	up	FCGR3A
221472	3.65446e-09	-6.1613	209	1	GMP	up	FGD2
2215	5.85512e-09	-6.07268	209	1	GMP	up	FCGR3B
2217	2.9821e-19	-9.91973	209	1	GMP	up	FCGRT
2219	3.92198e-21	-10.5493	209	1	GMP	up	FCN1
2242	1.26445e-06	-4.99081	209	1	GMP	up	FES
2268	4.0989e-11	-6.96891	209	1	GMP	up	FGR
2280	4.78286e-09	-6.11081	209	1	GMP	up	FKBP1A
22846	1.16212e-07	-5.48939	209	1	GMP	up	VASH1
22898	8.98894e-07	-5.06421	209	1	GMP	up	DENND3
22906	1.59069e-06	-4.941	209	1	GMP	up	TRAK1
22918	7.62742e-24	-11.4386	209	1	GMP	up	CD93
23001	2.41901e-15	-8.56184	209	1	GMP	up	WDFY3
23012	1.45514e-08	-5.89908	209	1	GMP	up	STK38L
23092	5.90745e-10	-6.49652	209	1	GMP	up	ARHGAP26
23136	4.21166e-10	-6.55756	209	1	GMP	up	EPB41L3
23158	9.9138e-13	-7.59843	209	1	GMP	up	TBC1D9
23166	7.75355e-08	-5.57079	209	1	GMP	up	STAB1
23179	1.58721e-09	-6.31611	209	1	GMP	up	RGL1
23216	1.538e-07	-5.43254	209	1	GMP	up	TBC1D1
23220	1.15321e-08	-5.94375	209	1	GMP	up	DTX4
23232	4.44439e-06	-4.71341	209	1	GMP	up	TBC1D12
23250	7.05809e-10	-6.46427	209	1	GMP	up	ATP11A
23268	4.67431e-07	-5.20277	209	1	GMP	up	DNMBP
23299	1.70756e-07	-5.41121	209	1	GMP	up	BICD2
23307	1.79082e-10	-6.71032	209	1	GMP	up	FKBP15
23312	2.49322e-13	-7.82471	209	1	GMP	up	DMXL2
23313	1.75915e-11	-7.11473	209	1	GMP	up	KIAA0930
23325	2.08957e-06	-4.88133	209	1	GMP	up	WASHC4
23328	2.53452e-18	-9.60376	209	1	GMP	up	SASH1
23385	2.69234e-07	-5.31767	209	1	GMP	up	NCSTN
23401	7.91021e-16	-8.73511	209	1	GMP	up	FRAT2
23406	2.19451e-11	-7.07678	209	1	GMP	up	COTL1
23433	4.91032e-09	-6.10586	209	1	GMP	up	RHOQ
2352	3.06775e-10	-6.61442	209	1	GMP	up	FOLR3
2353	7.42952e-07	-5.10486	209	1	GMP	up	FOS
23544	7.02525e-11	-6.87509	209	1	GMP	up	SEZ6L
23547	5.11343e-06	-4.68172	209	1	GMP	up	LILRA4
23569	1.85529e-10	-6.70405	209	1	GMP	up	PADI4
2357	2.21033e-24	-11.6131	209	1	GMP	up	FPR1
2358	6.97627e-11	-6.87632	209	1	GMP	up	FPR2
23596	5.95679e-09	-6.06943	209	1	GMP	up	OPN3
23601	1.09126e-12	-7.58256	209	1	GMP	up	CLEC5A
23643	4.79442e-14	-8.09064	209	1	GMP	up	LY96
23673	1.85071e-06	-4.90795	209	1	GMP	up	STX12
23765	1.25407e-09	-6.3594	209	1	GMP	up	IL17RA
240	1.31626e-17	-9.35792	209	1	GMP	up	ALOX5
241	1.13997e-07	-5.49328	209	1	GMP	up	ALOX5AP
2495	3.97238e-07	-5.23685	209	1	GMP	up	FTH1
2512	1.73425e-06	-4.92216	209	1	GMP	up	FTL
2526	4.42021e-10	-6.54886	209	1	GMP	up	FUT4
25797	5.46185e-20	-10.1679	209	1	GMP	up	QPCT
25801	3.55616e-09	-6.1664	209	1	GMP	up	GCA
25903	2.66641e-08	-5.7817	209	1	GMP	up	OLFML2B
25939	7.78258e-07	-5.09497	209	1	GMP	up	SAMHD1
26040	5.25598e-06	-4.67549	209	1	GMP	up	SETBP1
26092	1.06156e-06	-5.02853	209	1	GMP	up	TOR1AIP1
26234	3.59327e-06	-4.76115	209	1	GMP	up	FBXL5
26253	5.84576e-14	-8.0589	209	1	GMP	up	CLEC4E
2647	4.28617e-07	-5.22095	209	1	GMP	up	BLOC1S1
26509	6.8244e-08	-5.59629	209	1	GMP	up	MYOF
26578	4.32322e-14	-8.10718	209	1	GMP	up	OSTF1
2665	1.1957e-07	-5.48363	209	1	GMP	up	GDI2
27010	1.55463e-06	-4.946	209	1	GMP	up	TPK1
27036	7.79921e-09	-6.01836	209	1	GMP	up	SIGLEC7
2710	1.12567e-10	-6.79238	209	1	GMP	up	GK
27163	1.80899e-06	-4.91294	209	1	GMP	up	NAAA
2717	3.69285e-06	-4.75503	209	1	GMP	up	GLA
27173	2.88383e-06	-4.81017	209	1	GMP	up	SLC39A1
2720	2.18081e-10	-6.67532	209	1	GMP	up	GLB1
27236	1.78029e-07	-5.40269	209	1	GMP	up	ARFIP1
27284	3.23992e-07	-5.27931	209	1	GMP	up	SULT1B1
27287	4.57859e-16	-8.8193	209	1	GMP	up	VENTX
2745	6.97918e-11	-6.87624	209	1	GMP	up	GLRX
2760	1.14237e-14	-8.31852	209	1	GMP	up	GM2A
2771	5.5049e-14	-8.06852	209	1	GMP	up	GNAI2
2782	1.0353e-06	-5.03391	209	1	GMP	up	GNB1
2787	2.62675e-06	-4.83088	209	1	GMP	up	GNG5
2790	3.30303e-08	-5.73981	209	1	GMP	up	GNG10
2799	7.52851e-13	-7.64383	209	1	GMP	up	GNS
28232	1.62021e-06	-4.937	209	1	GMP	up	SLCO3A1
284021	9.60586e-11	-6.82027	209	1	GMP	up	MILR1
284325	5.24117e-06	-4.67613	209	1	GMP	up	C19orf54
28959	8.18139e-26	-12.075	209	1	GMP	up	TMEM176B
2896	3.50434e-20	-10.2325	209	1	GMP	up	GRN
29	1.16765e-19	-10.0571	209	1	GMP	up	ABR
29015	2.49029e-06	-4.84267	209	1	GMP	up	SLC43A3
29071	4.25177e-09	-6.13293	209	1	GMP	up	C1GALT1C1
29099	1.14562e-07	-5.49228	209	1	GMP	up	COMMD9
29108	1.02406e-11	-7.2071	209	1	GMP	up	PYCARD
2950	1.1868e-08	-5.93824	209	1	GMP	up	GSTP1
29887	1.44793e-09	-6.33301	209	1	GMP	up	SNX10
29893	1.20467e-06	-5.00128	209	1	GMP	up	PSMC3IP
29916	2.65563e-09	-6.22086	209	1	GMP	up	SNX11
29940	9.62129e-13	-7.60338	209	1	GMP	up	DSE
29960	4.59345e-07	-5.20643	209	1	GMP	up	MRM2
29982	4.48449e-13	-7.7289	209	1	GMP	up	NRBF2
29992	1.01746e-14	-8.33678	209	1	GMP	up	PILRA
301	5.46778e-06	-4.66653	209	1	GMP	up	ANXA1
302	1.81412e-11	-7.10945	209	1	GMP	up	ANXA2
3034	2.77197e-17	-9.24596	209	1	GMP	up	HAL
304	4.40661e-12	-7.34975	209	1	GMP	up	ANXA2P2
3040	2.70757e-06	-4.82416	209	1	GMP	up	HBA2
3047	1.90815e-08	-5.84675	209	1	GMP	up	HBG1
3055	1.29353e-19	-10.0421	209	1	GMP	up	HCK
306	3.04954e-07	-5.29188	209	1	GMP	up	ANXA3
3071	5.59876e-09	-6.08113	209	1	GMP	up	NCKAP1L
3074	1.8547e-09	-6.28738	209	1	GMP	up	HEXB
308	1.33848e-10	-6.76184	209	1	GMP	up	ANXA5
30817	1.61028e-08	-5.87956	209	1	GMP	up	ADGRE2
3082	8.91763e-08	-5.54275	209	1	GMP	up	HGF
3084	1.22325e-08	-5.93244	209	1	GMP	up	NRG1
30844	2.21303e-11	-7.07533	209	1	GMP	up	EHD4
3087	4.11951e-06	-4.73049	209	1	GMP	up	HHEX
3099	7.03767e-07	-5.11638	209	1	GMP	up	HK2
3101	6.38071e-09	-6.05643	209	1	GMP	up	HK3
3108	3.80066e-11	-6.982	209	1	GMP	up	HLA-DMA
3109	8.7256e-14	-7.99457	209	1	GMP	up	HLA-DMB
3113	5.19491e-11	-6.92774	209	1	GMP	up	HLA-DPA1
3115	1.93699e-10	-6.69639	209	1	GMP	up	HLA-DPB1
3117	1.48158e-07	-5.44014	209	1	GMP	up	HLA-DQA1
3119	2.0781e-06	-4.88254	209	1	GMP	up	HLA-DQB1
3122	1.52119e-10	-6.73923	209	1	GMP	up	HLA-DRA
3123	2.28197e-11	-7.07006	209	1	GMP	up	HLA-DRB1
3128	1.76485e-11	-7.11417	209	1	GMP	up	HLA-DRB6
313	2.5901e-12	-7.43886	209	1	GMP	up	AOAH
3162	1.24953e-15	-8.66442	209	1	GMP	up	HMOX1
317	2.26302e-11	-7.07149	209	1	GMP	up	APAF1
3176	2.77258e-21	-10.5992	209	1	GMP	up	HNMT
3240	2.58184e-08	-5.78798	209	1	GMP	up	HP
3281	2.28112e-07	-5.35185	209	1	GMP	up	HSBP1
3303	3.83418e-07	-5.24424	209	1	GMP	up	HSPA1A
3310	3.19492e-10	-6.60715	209	1	GMP	up	HSPA6
334	2.19623e-13	-7.84533	209	1	GMP	up	APLP2
3383	6.1548e-09	-6.06325	209	1	GMP	up	ICAM1
3394	7.36375e-12	-7.26308	209	1	GMP	up	IRF8
3459	6.7324e-13	-7.66222	209	1	GMP	up	IFNGR1
3460	6.30254e-15	-8.41213	209	1	GMP	up	IFNGR2
353514	1.71173e-06	-4.92501	209	1	GMP	up	LILRA5
3557	6.94015e-20	-10.133	209	1	GMP	up	IL1RN
3570	7.45672e-09	-6.02689	209	1	GMP	up	IL6R
3588	3.49389e-10	-6.59112	209	1	GMP	up	IL10RB
3597	6.41974e-18	-9.46537	209	1	GMP	up	IL13RA1
3613	3.49568e-06	-4.7673	209	1	GMP	up	IMPA2
366	3.2666e-14	-8.1519	209	1	GMP	up	AQP9
3663	3.02935e-10	-6.61668	209	1	GMP	up	IRF5
3684	3.82458e-10	-6.57489	209	1	GMP	up	ITGAM
3687	9.96184e-13	-7.59763	209	1	GMP	up	ITGAX
3689	1.18239e-07	-5.4859	209	1	GMP	up	ITGB2
3705	9.49045e-07	-5.05258	209	1	GMP	up	ITPK1
3717	4.12127e-07	-5.22916	209	1	GMP	up	JAK2
375035	4.56352e-07	-5.20781	209	1	GMP	up	SFT2D2
3759	2.93451e-14	-8.16898	209	1	GMP	up	KCNJ2
377	2.96156e-06	-4.80426	209	1	GMP	up	ARF3
388	8.78246e-08	-5.54581	209	1	GMP	up	RHOB
3903	1.05156e-07	-5.50958	209	1	GMP	up	LAIR1
391	8.21078e-10	-6.43677	209	1	GMP	up	RHOG
3920	1.58753e-08	-5.8823	209	1	GMP	up	LAMP2
3927	2.69455e-06	-4.82523	209	1	GMP	up	LASP1
3934	1.77017e-07	-5.40385	209	1	GMP	up	LCN2
3956	6.69198e-13	-7.66322	209	1	GMP	up	LGALS1
3957	2.76811e-22	-10.9292	209	1	GMP	up	LGALS2
3965	4.18621e-07	-5.22588	209	1	GMP	up	LGALS9
4035	6.86566e-14	-8.0331	209	1	GMP	up	LRP1
4043	2.36164e-06	-4.85439	209	1	GMP	up	LRPAP1
4046	3.48654e-08	-5.7292	209	1	GMP	up	LSP1
4048	1.99987e-10	-6.69072	209	1	GMP	up	LTA4H
4051	4.32178e-06	-4.71971	209	1	GMP	up	CYP4F3
4057	1.5866e-11	-7.1324	209	1	GMP	up	LTF
4064	6.22505e-15	-8.41407	209	1	GMP	up	CD180
4067	2.69916e-07	-5.31715	209	1	GMP	up	LYN
4069	4.69605e-08	-5.67053	209	1	GMP	up	LYZ
406991	9.68477e-08	-5.52616	209	1	GMP	up	MIR21
407977	1.03228e-13	-7.9675	209	1	GMP	up	TNFSF12-TNFSF13
408	1.69815e-07	-5.41234	209	1	GMP	up	ARRB1
4082	6.10416e-10	-6.49059	209	1	GMP	up	MARCKS
409	1.46712e-12	-7.53352	209	1	GMP	up	ARRB2
412	3.81157e-07	-5.24548	209	1	GMP	up	STS
4125	2.91437e-10	-6.6236	209	1	GMP	up	MAN2B1
414308	6.29065e-12	-7.28972	209	1	GMP	up	NA
4170	1.58599e-06	-4.94165	209	1	GMP	up	MCL1
4200	1.14501e-08	-5.94511	209	1	GMP	up	ME2
4208	4.6204e-06	-4.70465	209	1	GMP	up	MEF2C
4210	4.98524e-13	-7.71156	209	1	GMP	up	MEFV
4214	2.47685e-07	-5.33489	209	1	GMP	up	MAP3K1
4215	6.87585e-07	-5.12131	209	1	GMP	up	MAP3K3
4245	6.23324e-10	-6.4868	209	1	GMP	up	MGAT1
4261	1.24e-09	-6.36147	209	1	GMP	up	CIITA
427	2.91019e-06	-4.80815	209	1	GMP	up	ASAH1
4317	3.12367e-11	-7.01594	209	1	GMP	up	MMP8
432	2.08574e-10	-6.68325	209	1	GMP	up	ASGR1
433	5.03579e-23	-11.1716	209	1	GMP	up	ASGR2
4332	4.76092e-18	-9.50996	209	1	GMP	up	MNDA
4353	1.1532e-08	-5.94375	209	1	GMP	up	MPO
445372	3.01789e-07	-5.29404	209	1	GMP	up	TRIM6-TRIM34
4542	1.09266e-06	-5.02231	209	1	GMP	up	MYO1F
4610	7.68394e-19	-9.78042	209	1	GMP	up	MYCL
4615	1.58155e-12	-7.52105	209	1	GMP	up	MYD88
4616	2.51535e-06	-4.84046	209	1	GMP	up	GADD45B
4668	1.41613e-20	-10.3639	209	1	GMP	up	NAGA
4671	6.28356e-11	-6.89458	209	1	GMP	up	NAIP
4680	5.5895e-09	-6.08145	209	1	GMP	up	CEACAM6
4682	4.45611e-07	-5.2128	209	1	GMP	up	NUBP1
4688	7.30454e-23	-11.1188	209	1	GMP	up	NCF2
4689	3.08585e-12	-7.40955	209	1	GMP	up	NCF4
4739	4.02771e-07	-5.23396	209	1	GMP	up	NEDD9
4758	1.09394e-06	-5.02206	209	1	GMP	up	NEU1
4783	5.61644e-10	-6.50565	209	1	GMP	up	NFIL3
4811	3.24024e-09	-6.18378	209	1	GMP	up	NID1
4814	4.86437e-07	-5.1944	209	1	GMP	up	NINJ1
4853	7.56552e-08	-5.5757	209	1	GMP	up	NOTCH2
4938	2.78001e-08	-5.77355	209	1	GMP	up	OAS1
4973	3.87511e-08	-5.70843	209	1	GMP	up	OLR1
5004	2.76e-06	-4.81991	209	1	GMP	up	ORM1
50486	2.51043e-07	-5.33212	209	1	GMP	up	G0S2
5055	4.77746e-17	-9.16379	209	1	GMP	up	SERPINB2
5062	1.56923e-06	-4.94396	209	1	GMP	up	PAK2
50856	9.05535e-24	-11.4143	209	1	GMP	up	CLEC4A
50862	1.75172e-08	-5.8633	209	1	GMP	up	RNF141
50999	2.0856e-06	-4.88175	209	1	GMP	up	TMED5
51	1.95282e-11	-7.09682	209	1	GMP	up	ACOX1
51056	2.62729e-08	-5.78458	209	1	GMP	up	LAP3
51063	1.7789e-07	-5.40285	209	1	GMP	up	CALHM2
51092	5.71501e-11	-6.91112	209	1	GMP	up	SIDT2
51167	2.30921e-07	-5.34933	209	1	GMP	up	CYB5R4
51177	5.2036e-07	-5.18022	209	1	GMP	up	PLEKHO1
51184	4.04202e-06	-4.73476	209	1	GMP	up	GPN3
51192	1.5675e-07	-5.42867	209	1	GMP	up	CKLF
51278	7.2084e-07	-5.11128	209	1	GMP	up	IER5
51284	1.08734e-19	-10.0675	209	1	GMP	up	TLR7
51296	5.85654e-14	-8.0586	209	1	GMP	up	SLC15A3
51311	4.88478e-19	-9.84718	209	1	GMP	up	TLR8
51338	1.90789e-06	-4.90129	209	1	GMP	up	MS4A4A
51363	4.01428e-14	-8.11902	209	1	GMP	up	CHST15
51397	1.14886e-07	-5.49171	209	1	GMP	up	COMMD10
5141	3.61788e-08	-5.72194	209	1	GMP	up	PDE4A
51734	1.83251e-22	-10.988	209	1	GMP	up	MSRB1
51744	9.73497e-07	-5.04713	209	1	GMP	up	CD244
5175	1.06623e-09	-6.38912	209	1	GMP	up	PECAM1
51816	3.77933e-08	-5.71336	209	1	GMP	up	ADA2
5184	3.44739e-09	-6.17221	209	1	GMP	up	PEPD
5199	2.92671e-17	-9.23777	209	1	GMP	up	CFP
5223	4.82025e-06	-4.69508	209	1	GMP	up	PGAM1
5226	6.27033e-08	-5.61317	209	1	GMP	up	PGD
5229	1.75914e-09	-6.29715	209	1	GMP	up	PGGT1B
526	1.0967e-12	-7.58174	209	1	GMP	up	ATP6V1B2
5265	1.03156e-17	-9.39444	209	1	GMP	up	SERPINA1
5271	2.57141e-13	-7.81969	209	1	GMP	up	SERPINB8
5294	3.7434e-07	-5.24924	209	1	GMP	up	PIK3CG
5329	6.36212e-10	-6.48309	209	1	GMP	up	PLAUR
533	3.61382e-06	-4.75987	209	1	GMP	up	ATP6V0B
5330	1.56319e-06	-4.9448	209	1	GMP	up	PLCB2
53346	2.30828e-13	-7.83725	209	1	GMP	up	TM6SF1
5355	2.62207e-06	-4.83127	209	1	GMP	up	PLP2
5359	3.25651e-12	-7.40054	209	1	GMP	up	PLSCR1
53829	8.01186e-21	-10.4463	209	1	GMP	up	P2RY13
54210	1.78453e-18	-9.65582	209	1	GMP	up	TREM1
54431	1.03713e-06	-5.03353	209	1	GMP	up	DNAJC10
54453	3.33346e-14	-8.14867	209	1	GMP	up	RIN2
54491	3.04513e-10	-6.61575	209	1	GMP	up	OTULINL
54502	5.13536e-22	-10.8409	209	1	GMP	up	RBM47
54504	2.74845e-21	-10.6004	209	1	GMP	up	CPVL
54507	1.42433e-12	-7.53843	209	1	GMP	up	ADAMTSL4
